,Source User id,Following id
3746,108198434953594999,"[508253, 109258929627988623, 2400, 109299190102887156, 108194311775305496, 109520500303623958, 108228513830587471, 109512940238834674, 108202198632734288, 109295809348219596, 41428, 109300438342096143, 109257982635114466, 109502260753916593, 109246644145781901, 109322782004001319]"
5799,108601363029999996,[508253]
701,109248322148434825,"[508253, 109362085144329906, 490346, 26897, 110172472013968459, 16102, 448633, 108192901382898604, 109316204406574421, 109325706684051157, 108198525584455140, 109297280241538513, 109263857911088961, 109358544043904637, 109521032613939160, 512879, 109224415414500824, 417038, 410797, 109362260398395344, 29614, 226196, 108192922247613323, 1278908, 109114452186768478, 109292929514346332, 41428, 1, 109251088201008636, 108196926365234436, 432977, 109258078607307946]"
3693,109361425791035950,"[411087, 109575481212666113, 109303191630550316, 508253, 110051537641600314, 109493145275935692, 110142049148273382, 110187684287763833, 110101000248939313, 21564, 108338641519829350, 246720, 109321321714558962, 109322386275378066, 110192471998895979, 109246530404595912, 109394737961509305, 109247618856470028, 2400, 108199052370473764, 109940776115345941, 109345696113602071, 109298441520623648, 109536018589713454, 109326604553644091, 109327348138228210, 109337694887858848, 109350993082178434, 108531964877427840, 110189030423861184, 109304160306694281, 253738, 425618, 109256655744212204, 109677239635589019, 109365953730768772, 109557541953910348, 109391514349147210, 109294060137331022, 109520908526990513]"
4614,109956474191191188,"[508253, 109292929514346332, 109259204368637096, 471607, 109857303960048603, 109250129498746056, 497368, 109208442152198181, 529901, 20648, 512078, 109513032930537353, 109512940238834674, 143945, 108196926365234436, 137863, 298811, 109252185616938267, 270178, 1, 36987, 7777, 233670, 191624, 820934, 810572, 13179, 5589, 108700795055548487, 108222419986466608, 303790, 1105596, 354718, 306078, 229697, 155698, 318265, 15500, 35156, 1162142]"
7213,109251964249651909,"[109860655675869429, 508253, 109508746285939730, 108130417978456467, 257226, 15023, 24506, 108192620577598422, 109282638486499416, 109253075745809751, 110266162634306901, 109956901933520159, 110221981869972727, 998394, 284692, 1303783, 109248945403729531, 109258324785589637, 12306, 109296535487537666, 109309067925276350, 110135227026039196, 109214593460515824, 2400, 108199052370473764, 109246502245218389, 110192471998895979, 109518302727793789, 109354564202240035, 450829, 109558370655960391, 110128881170754187, 110123977780289807, 109501430442115713, 109257128551379903, 505182, 109361983899538581, 108195725270779775, 109496690969516176, 108197900630052143]"
561,41635,[]
2318,299598,"[109315071144701353, 109439088441376804, 239153, 109831536064893039, 109371010876960470, 109301962236110942, 109811454033946191, 109416725438009139, 109381949993605816, 110068921406778348, 109789561370326851, 109830790777469980, 109671136147962368, 109883083928612935, 110304527285791575, 107844353782668799, 508253, 26524, 109365502554329985, 198459, 109616490128355640, 109297423617522486, 559242, 108194890308088987, 109520091900810929, 110299962434160449, 109261908147421975, 109250807365686791, 106918857457567058, 109376968496610226, 110044625934310467, 110106365118694749, 109409201928224970, 109540199564588890, 109366498833969710, 108919802518955941, 109331764773471102, 110261625461435481, 109509471155165535, 109326720465852800]"
3098,108199374483370995,"[508253, 110260647533985527, 639, 109502260753916593, 109246884833502206, 504993, 108192620577598422, 109258397576793343, 108136968771416517, 108196926365234436, 109212996286987167, 108194503692748963, 226196, 109258865018489432, 44563, 109224415414500824, 109258311992013090, 41529, 1716, 109258754451069494, 109232753259433428, 109241403119508196, 109236882464958139, 41163]"
4838,109852410462840995,"[109836797527169643, 72915, 108225675103584097, 109258153715778437, 109304521999077917, 109243139631965273, 109333715642070258, 109328740157682021, 108279057377828846, 454375, 109246363441291701, 35598, 108198817145815581, 108197031672475576, 583474, 16041, 109316199327441560, 108198082773717517, 109292929514346332, 535690, 108250420674532081, 1, 109214593460515824, 109257646014387336, 108192877884661719, 108197398336702592, 485462, 26897, 109246502245218389, 303068, 109247399138558881, 109263800974336756, 108196945492568976, 2400, 109297165955005600, 108228513830587471, 109312161205291252, 508953, 109327490797824454, 13179]"
3150,108195681677431287,"[508253, 21564, 2400, 510714, 109224415414500824, 109246757955923998, 109243139631965273, 109365764401886029, 109243720706275645, 109366794164500102, 109365880397577358, 109254594005340924, 109503562089806739, 109296603024689772, 109520867046442466, 109248933770569949, 109297165955005600, 41055, 109297280241538513, 109361991232697411, 109251088201008636, 109253075745809751, 108194488980309664, 109295809348219596, 108296538789124852, 26897, 109258153715778437, 109246502245218389, 13179, 109621874331611569, 109382280197305551, 109371257932286759, 109388039180780654, 109382434860631188, 109423273130130196, 109363024028415403, 108279580161997438, 109215563008630178, 109298441520623648, 109204195208038648]"
5608,500769,"[880330, 108131067644489618, 1284399, 108196594624841014, 108195964379719133, 108132457963672767, 108194513323477977, 108131270231331403, 513729, 109257401964025853, 191682, 108146540546637387, 95400, 864307, 1017270, 109354071354809625, 11767, 508253, 108279580161997438, 108198485471791159, 108130895370253987, 11668, 108196926365234436, 826210, 240339, 834076]"
4299,110063722490507300,"[508253, 222248, 109466833441500530]"
4618,110213823877865885,"[508253, 110183185923796268, 110092123189215617, 109831835449593252, 109364723259807327, 109625209148822990, 101028, 109540620452932877, 41529, 109293255275634540, 109401286999244752, 109263932033709148, 109293713646337889, 109304948964453521, 109292929514346332, 109297399325244556, 106971317275005279, 109295605859203449, 109260017939727555, 109301335347204677, 108194428751240116, 109288068154803418, 10843, 20939, 432628, 13179]"
4074,109246863390341857,"[109276906162421344, 109305510543590466, 109328929371102754, 109343830198415124, 109383485191618777, 506015, 109382754981206804, 109261902604186067, 110073329847276601, 109291128712040964, 84511, 109362133447763964, 109286303699877700, 109252116872857718, 109373294385644229, 109362117674842676, 110199650262584024, 109322865342642121, 106590119084919422, 1409878, 123010, 109293572206585502, 109292929514346332, 109305192061581925, 109325886258056296, 109524961701187618, 109294339245781191, 109523763138319753, 109796888777788128, 109440668038827142, 109304515656976366, 109288043572161094, 109306767347888312, 109377783345831188, 109283155944872519, 394522, 109340386173197672, 109310950922733154, 109269630193782653, 109281847213983021]"
3994,110168847279338922,"[109496363241551609, 110240958535554905, 109323092873029557, 109292329525453676, 508253, 109523214046175594, 1284699, 109468148998988711, 109526787910346968, 109325462082716296, 109548770116906032, 109259961041285076, 109331680196677775, 109313641019202246, 109831876938507656, 10834, 109246757851604617, 108194313256726865]"
6373,301226,"[508253, 234391, 110194769581305205, 471607, 109297165955005600, 109513863369523905, 108269301093121738, 109254044001680383, 109259439334646711, 109246035497434890, 109295809348219596, 109246172028890418, 108279580161997438, 109258479131069447, 109243323638699911, 109258697260665465, 109362054994852526, 109258459364051672, 109258153715778437, 109258848096417629, 109257554662308867, 109260039491771993, 109321314708699558, 109302391301652882, 109363111853475076, 109362199590280979, 109328740157682021, 109383892463601906, 109520406067947771, 109501790003955166, 109520917871930735, 26897, 109520500303623958, 29412, 109243139631965273, 35703, 109373786786953686, 2400, 109242872651792271, 108192922247613323]"
6167,109258494895990438,"[412432, 20962, 109258397576793343, 109248259902439710, 108196926365234436, 107566518328455139, 2241, 1074934, 109245459437280357, 2400, 109288120096092882, 317637, 421950, 109365558440680575, 109257554662308867, 109243342914018772, 26897, 420049, 109246518834219479, 40944, 109242725434719677, 1, 108192922247613323, 228557, 109243396214648292, 596933, 37797, 582041, 108193485440338848, 109245819569631153, 109291735478004974, 108087099149100771, 109224415414500824, 109243966375270300, 39313, 41428, 416785, 691094, 39061, 109301956684199222]"
1047,40742,"[15698, 32481, 373459, 284505, 235889, 236646, 232217, 263159, 17693, 40736, 25691, 18232, 233335, 14715, 238998, 303146, 224069, 241554, 299221, 20088, 300225, 299505, 303503, 312042, 310365, 274675, 235240, 309078, 291708, 41529, 30437, 17034, 232489, 23228, 235061, 20939, 15881, 10868, 226196, 23201]"
2939,110112117111427852,"[109837592503131561, 110189489880231650, 109893807417152724, 109954913364124906, 110188194979478512, 110227440173098389, 1187028, 1269606, 15023, 233670, 236983, 110279577422010508, 109307828225826332, 51903, 109362801246870174, 109299436949940354, 109244300415875978, 110283055754513174, 109257483808313190, 109382566870378237, 110000477131104596, 110227411956499425, 109368402300749966, 109367233131939043, 109368913769833102, 109293200456032412, 109258656608370660, 109383884993542659, 109362820067232699, 109293638497144815, 109343806066121764, 109361263628420986, 109288078745273072, 109295102825352805, 109327265001657740, 108221322111838061, 109329924938872877, 109372039448861599, 109304919314062227, 109307192308058151]"
1808,483140,"[456471, 508253, 12727, 26897, 2241, 108196926365234436, 462826, 109221838041845481, 449098, 230438, 322617, 109259174496810108, 29822, 109362134559903607, 109363111853475076, 109362662223616118, 488680, 109362027432997159, 109362127180417447, 109502260753916593, 109514448274842672, 109360757826782273, 39092, 109304746553897169, 109496302212502640, 450829, 417044, 108198012122315737]"
3166,109259062800104265,"[109559120397807043, 236983, 449871, 109504351558879098, 109288068154803418, 373459, 84340, 109263800974336756, 109267174084213669, 109298962330647530, 109330881817270813, 109865546473029458, 109865545872110800, 109326835262387025, 207529, 109366313013490971, 109294687714135382, 108193032039339512, 109276878896762751, 109327177576996138, 39207, 109735065251410674, 16041, 233670, 368853, 108196926365234436, 54177, 109338871267188778, 109336851987706232, 508253, 1287049, 109390969127442952, 109326604553644091, 109340078770556100, 109289656284922423, 109303948503332365, 109363522574341875, 517434, 109520783541316046, 109367943326879125]"
414,161384,"[235765, 963747, 109248919941092315, 109258368495662848, 108228809333532168, 109246783472356848, 27170, 7343, 239599, 247372, 108192877884661719, 109259441138447486, 109339580759088261, 109496470550280796, 488701, 10848, 18549, 413565, 109368153583207343, 109297165955005600, 457115, 109339879453587280, 231781, 109362962946959617, 508253]"
1340,108198473140872431,"[109372270322335598, 110306619769926403, 109291551848048408, 109325815894033001, 109286303699877700, 250751, 679115, 109340071482162843, 108205904008964510, 481829, 273846, 1259587, 109378273068837050, 109362660464613724, 109300672941792199, 109293245617025263, 109312457516422557, 109484613672759171, 109641425792857880, 109363708504681212, 109386073369827024, 109381141738075362, 110029119922338226, 109263343739847806, 484483, 109481376167049862, 109319005735609477, 109288644105126847, 109321801595980190, 109287481946236477, 109363177722385825, 109367180139845832, 109308948392071431, 109322386275378066, 109294256276850979, 109366598531039623, 472209, 107429220423272242, 109293301835369091, 109362900745828762]"
9371,254883,"[461219, 7322, 110266162634306901, 110194217114108584, 109253199563738864, 41238, 234391, 2400, 109246502245218389, 26897, 109246333737365889, 109243342914018772, 109251088201008636, 108195725270779775, 266675, 108197031672475576, 109253075745809751, 108279580161997438, 108193163229606399, 109254519388773773, 108195998494935366, 109252168461121318, 109294229643555949, 109322784770773316, 17888, 109257646014387336, 450171, 109297267936822269, 109250910741097923, 108192877884661719, 108228513830587471, 108193337793952508, 109305459410574869, 213129, 2500, 109303507992208084, 106579192028923605, 1102795, 509647, 109258276171592545]"
7740,442012,"[109795867116247265, 109751508562141749, 508253]"
5060,109520768124043522,"[109860655675869429, 110266162634306901, 508253, 109520768124043522, 109869609705360804, 109518302727793789, 410317, 109259454298847544, 35703, 109214593460515824, 109309067925276350, 109243984968469672, 109303324348189793, 110192471998895979, 110124788339892680, 39869, 109257491240083118, 110025176693285138, 110128881170754187, 110028877668363595, 109365741670604977, 108199182857196886, 190296, 109258636566275551, 109297280241538513, 109366170188351237, 994984, 510714, 109885392474961234, 109489886193176807, 109257982635114466, 109513863369523905, 109259960879305242, 109243371263223446, 109246530404595912, 109325728101961326, 109520657672243308, 109243736954203483, 109257056851693761, 109323255334677613]"
4609,110243267736605019,"[13179, 508253, 35703, 109282849968182938, 2400, 508379, 147970, 36512, 31008]"
7366,109256291984523450,"[508253, 109243371263223446, 109243583833662453, 109520500303623958, 109258397576793343]"
1469,109539226778042515,"[508253, 72306, 109362070358840178, 504993, 108193337793952508, 109507744854494010, 109257482487872084, 109932799959990297, 109246254968052608, 433649, 109520526200424877, 226196, 109257982635114466, 441293, 108192908121440005, 8334, 231781, 109257516259131952, 109302232924486839, 109297267936822269, 109241733358825845, 466228, 109246841088641986, 109502260753916593, 29145, 109238074272550131, 109294229643555949, 35703, 240339, 109257537840950156, 235765, 27949, 108100257544043175, 1, 409710, 108193703132850568, 109513863369523905]"
1710,109362241251053845,"[109243342914018772, 596933, 17735, 240339, 109521032613939160, 449686, 411377, 109742206677653822, 513910, 108192819221114229, 109365985058177248, 109362134559903607, 109503127887660535, 109513863369523905, 198650, 109502260753916593, 21564, 407318, 225094, 109258153715778437, 414639, 109757885700557725, 316281, 37797, 484528, 109493145275935692, 471316, 517434, 109378145803367185, 213879, 109292929514346332, 109536492047670076, 109297267936822269, 29256, 35703, 407544, 18249, 491537, 109751274951954469, 108228513830587471]"
6270,410390,"[109362909300066421, 508253, 110104513565651653, 109309767215827532, 234391, 109323056047062102, 109344629340799216, 109364895251121717, 229133, 109296308657346531, 109287961161755448, 109300927381082111, 250768, 109290425899568558, 242858, 109396889005516965, 109523856206890963, 109320915952015102, 109287453668798813, 357429, 109325807138035729, 109245509270846919, 109297280241538513, 109525994135133204, 109536466486884817, 108262552878129682, 108199339740924817, 109373251909781713, 109290433427217812, 109292929514346332, 109337617589098116, 109314184260468381, 109309169801240514, 108285664709304676]"
8732,110151364912125583,"[11307, 109503127887660535, 508253, 109333121042471024, 109309769285787917, 109328526465732457, 412906, 109259365885128964, 109303101240516234, 109529113339744679, 109305893022646954, 110136945056926153, 110125918252162706, 109411084923969277, 109339548387437209, 109525087840535495, 109304340586227283, 109831834621020128, 425618, 109290440384984896, 109328929371102754, 109321758802180162, 461170, 109411419363772388, 109271947718754379, 109987619478934083, 109962530707327252, 155291, 108195459127232657, 109942161268883958, 109575481212666113, 109939986023023853, 109270799403540567, 109387287658543773, 109460288147904388, 109889421217570573, 109304796706839115, 109831835449593252, 402879, 109815029506012791]"
2271,109259296548994894,"[281566, 508253, 110266162634306901, 109259981323410276, 16102, 109368153583207343, 41428, 189673, 109208442152198181, 109224415414500824, 108193163229606399, 109502260753916593, 247372, 109316204406574421, 109258929627988623, 109251088201008636, 108202198632734288, 22743, 108228513830587471, 109349490225008310, 109298441520623648, 109301477944949065, 109257982635114466, 109246783472356848, 109257646014387336, 226196, 109240515617710287, 109240161492241732, 109292929514346332, 109236433339564533, 109258656608370660]"
1583,109864080612055745,"[562666, 110266162634306901, 1126009, 110227440173098389, 38659, 109260013558311528, 37949, 110172472013968459, 12306, 109257857976764353, 213908, 27116, 109308139938082988, 108087099149100771, 409806, 109297280241538513, 21564, 108196926365234436, 490031, 108193124764703000, 109246075772379509, 11307, 856707, 108194503692748963, 18980, 11925, 109370831425186297, 384390, 109259174496810108, 109513373321492480, 109370347104468014, 28257, 109362301016765806, 109252708329707951, 508253, 466228, 108194488980309664, 825554, 16102, 109259486623287703]"
1412,109530536716818725,"[109293197124703295, 109790182384893522, 108210432934549344, 109398923406984255, 109564577652008907, 108641766975041086, 109788653991854340, 491742, 109521617809151332, 109917903119785051, 109351542647749302, 109446486061613979, 109432975151868184, 109248434943932194, 109299752851930371, 109537737179801074, 109377553483458876, 109288605121044069, 109617639959896958, 109291455653543340, 109527035058315473, 109309020489869171, 109300538141055158, 110064789131761036, 109332957762293637, 109367620934993425, 109305384550201230, 109836909452018076, 109368438788600696, 562666, 109339078265347780, 109378732633638748, 109367378138362888, 109944624750872254, 109838711119853087, 501555, 109971570892901662, 14394, 109296586601383232, 109430016744793011]"
4111,41635,"[292026, 109509206309816436, 562666, 108196710493308289, 109958921566134372, 109897951549644550, 19930, 109258619110170081, 7171, 109940129441964493, 453659, 109245010314161066, 110102199892142841, 108193388756708442, 1093529, 109258419233994140, 109362314729194862, 109247242086133657, 319386, 46035, 8155, 41691, 96912, 31621, 108194673032026055, 109212470398816525, 503062, 109367919444048964, 109252235052978846, 413775, 109373786786953686, 109321973532318075, 40312, 108137692353954000, 455005, 109257982635114466, 11713, 240339, 108198679697680731, 108194503692748963]"
7652,109255926689051262,"[562666, 110221981869972727, 109244696568446437, 110267285543065551, 109914899851389317, 110255065972553983, 109253594853271941, 109836797527169643, 109258222978707995, 110171333435808338, 109247242672548286, 110068921406778348, 108197416610174430, 108223319472659650, 109259296548994894, 110101780064354442, 110111439865645058, 961187, 109837399857705656, 109521067480664067, 109505697686406709, 109375067192087841, 109258619110170081, 108170914050624275, 1054428, 109983115081855502, 108131643516915678, 109746204071903534, 108131017378560705, 109836726539201361, 109941021932547079, 108227180179706318, 109921557753860262, 1133225, 108646309657620090, 1193657, 109278191964110096, 109362143110079801, 109837834317374255, 109872307124464426]"
6693,1202480,"[109259296548994894, 109318121717759525, 264203, 562666, 110272644164233510, 109257056851693761, 1138175, 108193163229606399, 110072537041783340, 449871, 108194488980309664, 109940129441964493, 108193116281417844, 146052, 108199005031226769, 109257982635114466, 109248945403729531, 109970129706726671, 915779, 109893062787703479, 478299, 221692, 109297280241538513, 109259265323633420, 109292929514346332, 109259174496810108, 109365159814313201, 109263800974336756, 109252168461121318, 109373786786953686, 109362054994852526, 108192823485674432, 109243736954203483, 109243139631965273, 109334652787974419, 109258879127590709, 109362049008231407, 1140994, 505182, 109246644145781901]"
1722,128014,"[562666, 42049, 384390, 412021, 109243182753615231, 110147406665714826, 412906, 466179, 109246896092651828, 414521, 36431, 870638, 499204, 253738, 583474, 267944, 109297267936822269, 39207, 32750, 38497, 295442, 109259410261442044]"
2024,110182738232143030,"[562666, 559242, 109297280241538513, 109248245724223725, 253738, 108262011720829669, 16999, 20933]"
2212,108220888800087924,"[32916, 109359240674438493, 109860655675869429, 110242032453073864, 109373774912342849, 109112356170405530, 109259131421844727, 109246686112319005, 110266162634306901, 108199182857196886, 108198957325682787, 110261015422345944, 107108100342936143, 110221981869972727, 109892319861140697, 109255952136093302, 109259558112856797, 562666, 283242, 109971953697779928, 110068921406778348, 1099389, 21101, 109309067925276350, 109246530404595912, 109360378686562916, 110192471998895979, 458343, 109246502245218389, 110165931349513706, 808827, 110154380869415500, 108197900630052143, 35582, 110128881170754187, 15297, 108494405727932593, 110084559555997062, 109243967612227466, 109909166321393276]"
1507,110187267341217202,"[108193163229606399, 109346646710931576, 109860655675869429, 110108932689381484, 109256060191805774, 109359963463762937, 110186365892764871, 109491505987552890, 109361322179160487, 15794, 1133484, 109258929627988623, 109255952136093302, 562666, 109214593460515824, 108087099149100771, 834076, 417048, 109358544043904637, 510714, 109292929514346332, 110074803821528994, 110192471998895979, 12306, 109246530404595912, 109518302727793789, 109259296548994894, 109303324348189793, 109249301782061948, 108262215984790565, 18780, 110163740488729727, 106254002023289913, 109940129441964493, 109498468466752208, 407544, 109834605311563055, 450829, 1064208, 110128881170754187]"
2622,109956450497135672,"[109332886449041426, 110310581489691708, 109346735770611061, 109315713664314948, 109299056153189018, 110309025188319465, 110288807065471950, 109677495905451734, 109374173789420274, 109439359816141436, 107938216849018465, 109344609660291721, 109273612756534808, 109379958310943442, 109837335760265050, 109268320396517754, 109442018792210969, 110137769778708941, 109244873849193955, 109303192950861068, 109296861056910134, 110203896473493581, 109567765612166201, 109971286551949665, 109804962031157615, 109517915898017804, 109289520251302946, 109259475732566097, 109301001304627691, 109246223497667477, 265626, 108130946219627065, 109245860501172029, 427701, 37883, 109213488525793716, 285001, 109359146275078258, 41496, 107742038414416596]"
5290,110162559885808677,"[226196, 562666, 109212695704203107, 423210, 109863806758558518, 893962, 109258754451069494, 108191409912507109, 109258636566275551, 109243528192664059, 109242787308819526, 108194402925670785, 106853863785080927, 106681350605947876, 489668, 529083, 12327, 266535, 373459, 317757, 337037, 220276, 27430, 45510, 8846, 1, 26995, 32481, 19218]"
9128,109244913339862105,"[510714, 35703, 109362111960717404, 109259296548994894, 108194488980309664, 109491505987552890, 109297165955005600, 562666, 109365586396235481, 109243038024550369, 109513863369523905, 2400, 429755, 109204195208038648]"
1321,486503,[]
842,110138442733246817,"[109860655675869429, 439668, 498325, 108192885617153596, 108267695629861285, 248502, 109511577040908112, 110191305952044634, 108314305956334832, 109984446505647260, 108217404989020191, 808827, 109970129706726671, 108196653422011279, 109244505666233213, 110069424992184501, 109259131421844727, 109362293686157658, 109246694631684869, 28604, 109337034594414263, 109354590508069430, 106538397813592094, 108133180726433311, 410799, 110238443953517621, 109887231671323745, 109303507992208084, 109496462358632456, 109836107389306606, 449871, 109214593460515824, 2400, 108199052370473764, 109246123088278861, 35703, 109246502245218389, 161288, 110178533793174335, 109292312451389263]"
1146,40742,"[1307747, 109786182298489459, 109329669209058617, 110306718636617561, 110306619769926403, 109860655675869429, 437502, 109775287926871986, 547, 109411212904957949, 448633, 109340421163234533, 885645, 110024141797678390, 109395079290212348, 109630516094445020, 108856102267938438, 109292831271070858, 498519, 110228249184488883, 1040066, 109507632403277294, 1133225, 921252, 109487712586738112, 109402733393921416, 109525142760628146, 109848158892516290, 110271998387122444, 2338, 348656, 110285954946736404, 109542862698759699, 909172, 109287511067736604, 109646136151431631, 109524879059459842, 109537113483757483, 109315517220076209, 1006188]"
3624,110155830935249060,"[110106092167690437, 413300, 26594, 244420, 106218678985664740, 108641766975041086, 109315380958002045, 109249424889135853, 109875513623818238, 109311815634069832, 109872143717261151, 109303643948405269, 109508653844153008, 109297951478738998, 109860662756349720, 109314719785101432, 430011, 109908988605620997, 110217443661678942, 110257179381089978, 109252684305276081, 110192282058227674, 109520636335405576, 109258768109778160, 109311637755391667, 108193427791824139, 109348159364305026, 109326053944679829, 233378, 224510, 456364, 109315888570105395, 109513876249261875, 108173265666639914, 109953960240450963, 409472, 109852839386103699, 109362089960572458, 109248035384818911, 109243957829941076]"
4280,109966350246569527,"[259482, 109257982635114466, 109373774912342849, 456988, 110163740488729727, 43341, 485987, 108194488980309664, 562666, 613985, 109872915042837098, 13327, 109257617827274560, 109242713911758871, 109244609604502342, 109359434266456031, 471607, 109909858289502408, 109224415414500824, 374401, 109251088201008636, 109322784770773316, 2500, 459987, 109321973532318075, 108195944774547210, 109360473432334702, 583474, 109313901000775011, 2400, 1, 109490507648092054, 109502260753916593, 109512940238834674, 410616, 379579, 109257056851693761, 109298441520623648, 109250467311834639, 256423]"
9010,109251703175915664,[]
8986,108193566453639464,[]
4681,109467114033055087,"[110190322875129234, 110258120173901862, 453610, 109246039769118046, 109311645878437929, 454392, 109245085991358940, 110225856045310056, 110242805555592699, 110270136858001170, 1084894, 106253002168453310, 109312233612712931, 109252553118636605, 110242032453073864, 109252181602436302, 108198506055596681, 108197857048520254, 356177, 412456, 109247519554824935, 110273014392361439, 109940129441964493, 454842, 110249278825784880, 824488, 110282353214451972, 299726, 623648, 109360778470001130, 109498790443014305, 109246197691836372, 109984446505647260, 110244798071955149, 109914899851389317, 109354727947155822, 109249151132606086, 430011, 110209573632938954, 110136152684994710]"
1754,109256506244565292,"[109362032860756603, 110234690802220704, 109507790005818552, 110203106925808656, 108079707271574306, 109367889471739113, 161288, 194543, 109259733959194695, 108075132233182342, 109254092230582762, 698592, 834875, 109245242154847803, 109252294988832503, 109258208374085591, 109490492171456711, 109519653014328639, 109301757516504608, 109354139838065774, 109256115874030121, 110105786839866774, 109362180774111338, 109212174332818835, 110098866204783650, 109481703677631926, 109257890590954313, 230110, 504764, 10650, 108713121909733147, 109334977103603698, 950007, 109246066493998203, 64225, 108194280366076089, 43341, 109362251729017663, 109502761089586665, 109241747522482555]"
3936,41635,"[109847693933073557, 109196062781967761, 109897951549644550, 109203796694396501, 108132180919427626, 108197900630052143, 485987, 109258768109778160, 108198667781327301, 109371010876960470, 110068921406778348, 109300536029828773, 110232277016468691, 4094, 283242, 109359963463762937, 254743, 108194488980309664, 373459, 109521085983964405, 458343, 109872604724693091, 135824, 109968565309900843, 108262215984790565, 834076, 110154380869415500, 109243260361549196, 1280535, 76194, 407372, 109493363644127551, 110128881170754187, 215306, 226997, 109904931061914721, 109940129441964493, 109355160636077647, 110028877668363595, 449871]"
7933,109258494895990438,"[109258532511340770, 110306133004868865, 109245191741397935, 109208317159091009, 110295159831907375, 107968432288972030, 110245323930519896, 110288680559846051, 107660864509513675, 110266668055258330, 110265688161049866, 108079958991625305, 110260938379353087, 110188804227932824, 276035, 110254833617772126, 110251540044407705, 109252988318304264, 110243547109599505, 110219225423995817, 110240557592321563, 110238999142690648, 110221224893834739, 682800, 110215193438751380, 110188634659807022, 107514789472952796, 110180280173879393, 109491633607213511, 110174468093777519, 110164153923830442, 109264714816491879, 110147770452129268, 109241634804239742, 109344250652446135, 110134477861394693, 110128881170754187, 110125254807769620, 108198836791359306, 110116700639670602]"
9460,109836076979016192,"[109844449687449489, 108193376617364330, 110206223576257951, 109326926763535765, 109258655712007480, 109356354047801580, 109489886193176807, 109940129441964493, 109253199884600038, 109207094172184910, 109247514295364421, 109945526043751748, 109246757955923998, 108198025077401110, 109510102197546057, 109244566360072139, 109256115874030121, 109258548579539386, 426396, 109205963723515372, 32163, 110128881170754187, 425618, 35703, 108075132233182342, 110028801912920415, 109354978886710855, 450829, 108354298200655695, 1099389, 109259131421844727, 109872604724693091, 1000789, 17049, 109501790003955166, 109318780042027610, 39583, 109251741754469742, 108194527061212472, 109259960879305242]"
4401,109836161243995972,"[72306, 110266162634306901, 108193987656838977, 489516, 110251075618538318, 109246530404595912, 228566, 110124788339892680, 110172472013968459, 110128881170754187, 1138175, 156604, 109331054033232827, 37087, 317757, 109745735768617179, 109220659027168238, 109685027532807539, 109243342914018772, 109258397576793343, 109258929627988623, 109246757955923998, 108196757781097475, 109942871829416155, 302867, 562666, 108008213889343674, 109493145275935692, 109207667010852890, 108194428751240116, 109504767126868427, 691094, 109290032484829426, 109245920066960317, 109428606528359606, 38659, 1102, 482953, 479027, 5236]"
4700,110243267736605019,"[109257536895128391, 109243139631965273, 488701, 109243209118714384, 410317, 109518302727793789, 109309067925276350, 110192471998895979, 109253594853271941, 109214593460515824, 108195969997186852, 109297165955005600, 109885392474961234, 109497558938320231, 657282, 109259296548994894, 109254044001680383, 109357305892789855, 108198955592259182, 109943211943035475, 562666, 109245862147744765, 109258697260665465, 109253075745809751, 109354564202240035, 109247027084353096, 109837834317374255, 109362219047670363, 226196, 21564, 109521117665634066, 109243932266873834, 108199052370473764, 109258929627988623, 109423191072807394, 109254794072240383, 479527, 109243583833662453, 109246783472356848, 108228513830587471]"
378,247610,"[562666, 6827, 417607, 129045, 108193010922731920, 426061, 857177, 417330, 425380, 13958, 420557, 10831, 108133480238907511, 432628, 20564, 2400, 508253, 237706]"
3106,109259472331106193,"[110306748637115404, 108630586167614698, 109258731701352688, 110232277016468691, 110272714881249695, 110117639364994604, 28736, 110224297942046404, 109971548861152971, 109305350642096308, 109365734703902534, 109982113847829591, 109358501985437520, 110046185727124542, 109301757516504608, 110123066832078456, 374038, 107808604675348688, 109356340976702084, 109863272568500406, 109245527478985505, 834875, 110052571791683859, 110037265661732753, 109411580810370904, 108231624946287571, 109361723961643387, 424741, 109239579977519756, 109354727947155822, 109247919068425402, 108130375858244497, 109252066521744083, 109875658808785747, 109335572632178842, 1133072, 109500863409788637, 109750299185242823, 109496392926434070, 109259131421844727]"
8215,110243267736605019,"[109257633330516465, 109371257932286759, 109366008241401518, 109263800974336756, 508253, 110266162634306901, 26897, 109244696568446437, 108243340664949652, 237288, 109204195208038648, 454842, 109863806758558518, 109912159313083395, 109926534067620785, 109885392474961234, 109246199302415148, 109497031534678908, 134865, 259858, 109297500981599578, 109245706580896687, 470866, 109243371263223446, 562666, 109353871744161531, 109354564202240035, 109243182753615231, 109521117665634066, 109248945403729531, 109257128551379903, 109258988203913086, 109260050231891289, 412906, 109249374665225136, 109362223523030795, 109258929627988623, 109248843241268906, 504993, 109322782004001319]"
